"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","concentrations$NH3_ug","concentrations$NH3_bg","Flux","Flux_original","hours","time_diff","Flux_kg_s","Flux_kg_original","Emission_kg","Emission_kg_original","Emission_kg_non_na_original","Cumulative_Emission","Cumulative_Emission_original","total_slurry_kg","total_TAN","Emission_applied_N","Emission_applied_N_no_gap","Cumulative_Emission_applied_N","Cumulative_Emission_applied_N_no_gap","Flux_mg_min"
150,"CRDS_1","Plot1",1.5,731.834716796875,3.34020467001182,0.0565702375647129,3.22932769975925,3.45108164026439,-1.57196302361275,0.0494255542865584,-1.66883650246421,-1.47508954476128,0.587429673184496,0.0453731892280173,0.498498780035176,0.676360566333816,0.556844975881193,0.0174534457493544,0.522636436754195,0.59105351500819,36288,13.6708278218695,93,29.02,3.23013198927932,0.2095951,-11.7,0.07029,3.815,4.201,1.421,1.879,110.989,0.121,1e+05,76,2024-09-21 14:30:00,70.5714115241151,0.2095951415927,1.42060476766064,3.81519320907893,4.20072523277445,1.7218244654165,20.2070851730503,101925.049850449,2,0.0702913957058472,0.4,0.5,0.02,1.246,4.379,30.93908862,3.608957092,8.18217271934515,8.18217271934515,74,1800,5.98799805484508e-06,5.98799805484508e-06,0.0107783964987211,0.0107783964987211,0.0107783964987211,0.62045524416282,0.496113963305344,2561.42150878906,6.40058252302246,0.168397117917814,0.168397117917814,7.97235513097555,7.75107517981146,0.490930363160709
151,"CRDS_1","Plot1",1.5,731.834716796875,1.96694729093333,0.0507967784224066,1.867386229631,2.06650835223566,-0.993983515187876,0.0428681088727992,-1.07800448163399,-0.909962548741764,0.413333217640766,0.0353511438932655,0.344045410154292,0.48262102512724,0.388520851045045,0.0167566111163529,0.355678099233081,0.42136360285701,19405,11.2835351713476,79.4,22.32,2.13091050427771,0.1439551,-5.7,0.01056,5.025,4.784,2.104,1.879,128.509,0.121,1e+05,73,2024-09-21 15:00:00,46.9194274359623,0.143955122237514,2.10418923910808,NA,NA,1.86468535378585,20.2734604449486,101930.688037529,2,0.0105621826164674,0.4,0.5,0.02,1.673,8.449,26.60838839,3.883997128,7.33485661813298,NA,74.5,1800,5.36790271587703e-06,NA,0.00966222488857866,NA,0,0.630117469051399,0.496113963305344,2561.42150878906,6.40058252302246,0.150958523756616,0,8.09650701604993,7.75107517981146,0.440091397087979
152,"CRDS_1","Plot1",1.5,731.834716796875,2.93988303137722,0.0703638838689517,2.80197068392299,3.07779537883145,-1.0024376094142,0.0447923500083512,-1.09023006483278,-0.91464515399562,0.447690767172004,0.0684156089471283,0.313597014615907,0.581784519728101,0.528238417030645,0.0211442414667251,0.486795963665704,0.569680870395586,31484,12.4284493711091,55.9,26,3.62484896832705,0.1577514,-10.1,0.01915,4.451,4.811,1.929,1.879,109.521,0.121,1e+05,76,2024-09-21 15:30:00,34.9327474596666,0.157751350200652,1.92921791384414,4.45085929472263,NA,1.80874877046736,20.565341179815,101936.109234434,2,0.0191475320183525,0.4,0.5,0.02,1.664,8.333,23.68808132,3.998175516,6.4875405169208,NA,75,1800,4.74780737690899e-06,NA,0.00854605327843617,NA,0,0.638663522329835,0.496113963305344,2561.42150878906,6.40058252302246,0.133519929595417,0,8.20631698597913,7.75107517981146,0.389252431015248
153,"CRDS_1","Plot1",1.5,731.834716796875,3.25182998763635,0.0556231493332273,3.14280929867566,3.36085067659703,-1.23224700622976,0.0406993346424227,-1.3120172018434,-1.15247681061612,0.608291250040713,0.0367869172632898,0.536189344397846,0.680393155683581,0.562133785446883,0.0177189010246707,0.527404957243303,0.596862613650464,36549,12.2039535965416,58.9,25.33,3.67919922581403,0.196739,-21,0.0565,3.364,3.632,1.522,1.879,117.305,0.121,1e+05,75,2024-09-21 16:00:00,32.7234710186187,0.196738958202269,1.52162701604877,3.3635408902349,3.63164308956137,1.72356080244811,20.7637458646066,101933.421080716,2,0.0564959571412909,0.4,0.5,0.02,1.406,5.585,22.50280387,4.161752978,5.64022441570862,5.64022441570862,75.5,1800,4.12771203794094e-06,4.12771203794094e-06,0.00742988166829369,0.00742988166829369,0.00742988166829369,0.646093403998129,0.503543844973638,2561.42150878906,6.40058252302246,0.116081335434219,0.116081335434219,8.30178504076314,7.86715651524568,0.338413464942517
154,"CRDS_1","Plot1",1.5,731.834716796875,3.09856049400978,0.0496049802269391,3.00133534252072,3.19578564549885,-1.59464248032034,0.0416574688141585,-1.67629060713298,-1.5129943535077,0.417731827344888,0.0354690716634517,0.348212882878444,0.487250771811332,0.513688979484292,0.015115035849861,0.484063695016034,0.543314263952551,37058,11.8461357871445,84.6,21.89,2.63259501139671,0.209645,-55.9,0.1017,3.487,3.423,1.428,1.879,138.189,0.121,1e+05,71,2024-09-21 16:30:00,14.8680863880445,0.209644967745001,1.42813140394003,3.48709349094946,3.42332908270715,1.52839039178438,20.9293110684287,101927.688860435,2,NA,0.4,0.5,0.02,1.383,5.389,18.00224563,4.071417156,5.11994138088493,NA,76,1800,3.74695085049652e-06,NA,0.00674451153089374,NA,0,0.652837915529023,0.503543844973638,2561.42150878906,6.40058252302246,0.105373401665148,0,8.38844663580179,7.86715651524568,0.307196482853096
155,"CRDS_1","Plot1",1.5,731.834716796875,2.44879553774798,0.0579669136515373,2.33518109953349,2.56240997596246,-0.816195159771347,0.0395518311998178,-0.893716262742857,-0.738674056799837,0.302802778725864,0.0300188579634758,0.243966186116103,0.361639371335626,0.441939236667963,0.0167710258148398,0.409068232224153,0.474810241111773,25776,10.799367628802,46.5,23.06,3.09636964931031,0.1626603,126,0.03119,3.416,3.255,1.631,1.879,125.716,0.121,1e+05,74,2024-09-21 17:00:00,-3.07703741576713,0.162660301596392,1.63060053527124,3.41587499610491,3.25477841444916,1.66653495076209,20.2879155982889,101977.368233618,2,0.0311895607326707,0.4,0.5,0.02,1.631,7.923,14.90470811,3.641085277,4.59965834606123,4.59965834606123,76.5,1800,3.3661896630521e-06,3.3661896630521e-06,0.00605914139349379,0.00605914139349379,0.00605914139349379,0.658897056922517,0.509602986367132,2561.42150878906,6.40058252302246,0.0946654678960777,0.0946654678960777,8.46630177109508,7.96182198314176,0.275979500763674
156,"CRDS_1","Plot1",1.5,731.834716796875,6.42506183690065,0.090945964901342,6.24680886362257,6.60331481017873,-1.26641692281168,0.0473078583188596,-1.35913974359766,-1.17369410202571,0.125492218146899,0.0377681072643019,0.0514671921630583,0.199517244130739,0.694772338449385,0.0220211251783036,0.651611203788604,0.737933473110165,60044,18.4002531476917,86.8,29.39,6.24307584600763,0.1454983,184.5,0.06264,3.48,3.07,1.613,1.878,92.494,0.122,1e+05,79,2024-09-21 17:30:00,-1.50180772901192,0.145498307421117,1.61333259906179,3.48015922043864,3.07030773157476,1.23701684787081,19.9622233697759,101952.655009082,2,0.0626418504108094,0.4,0.5,0.02,1.613,7.707,14.95336488,3.52723209,1.77836931068539,1.77836931068539,77,1800,1.30147240084569e-06,1.30147240084569e-06,0.00234265032152225,0.00234265032152225,0.00234265032152225,0.661239707244039,0.511945636688654,2561.42150878906,6.40058252302246,0.0366005799174668,0.0366005799174668,8.49640295967649,7.99842256305923,0.106702158641123
157,"CRDS_1","Plot1",1.5,731.834716796875,6.85471569879634,0.0998885258952227,6.65893541589425,7.05049598169842,-1.60345903014577,0.057340055035053,-1.71584483317743,-1.4910732271141,0.108102538218393,0.0386223320290051,0.0324032421960604,0.183801834240726,0.60551725091954,0.0210819033715317,0.564196979454904,0.646837522384176,55198,21.3865085691511,95,29.96,6.65997648936169,0.1230336,19.7,0.04248,4.313,3.361,1.635,1.878,88.233,0.122,1e+05,79,2024-09-21 18:00:00,-8.47212280007123,0.123033629404998,1.63543625979378,4.31349185404874,3.36141244253794,1.16546659407623,19.2140056211741,101988.80034154,2,0.0424800090782478,0.4,0.5,0.02,1.635,7.972,14.21696402,3.50495429,1.56272122735608,1.56272122735608,77.5,1800,1.1436536468546e-06,1.1436536468546e-06,0.00205857656433828,0.00205857656433828,0.00205857656433828,0.663298283808377,0.514004213252992,2561.42150878906,6.40058252302246,0.0321623314273931,0.0321623314273931,8.52285402700102,8.03058489448662,0.0937632736413648
158,"CRDS_1","Plot1",1.5,731.834716796875,8.80937297161393,0.143766773578494,8.52759186261406,9.0911540806138,-1.0712387502173,0.0588697652265489,-1.18662276642075,-0.955854734013849,-0.00150816968473316,0.0348980545753486,-0.0699079276775674,0.0668915883081011,0.566663502043499,0.0260022792241077,0.515699354390197,0.617627649696801,53001,25.9590158676251,88.4,28.53,8.31885249237191,0.1002633,9.7,0.04387,2.971,2.626,1.508,1.878,83.255,0.122,1e+05,79,2024-09-21 18:30:00,-9.25172794185089,0.100263256899605,1.50785057492425,2.97114925978314,2.62599862534728,0.941661871710745,18.3487375285046,102043.582525656,2,0.0438731037978598,0.4,0.5,0.02,1.508,6.548,12.3468454,3.320510814,1.02462849683913,1.02462849683913,78,1800,7.49858705806269e-07,7.49858705806269e-07,0.00134974567045128,0.00134974567045128,0.00134974567045128,0.664648029478828,0.515353958923444,2561.42150878906,6.40058252302246,0.0210878567004853,0.0210878567004853,8.54019718256714,8.05167275118711,0.0614777098103475
159,"CRDS_1","Plot1",1.5,731.834716796875,7.78403731087631,0.145584077511143,7.49869430850717,8.06938031324545,-0.771505918965506,0.0365292417867076,-0.843102783841679,-0.699909054089334,-0.100971704273578,0.0351846922598928,-0.169933268604703,-0.0320101399424534,0.389297148618533,0.0177171411950679,0.354571769659342,0.424022527577724,37578,29.57576507531,88.7,27.75,7.68626877778594,0.0817899,4.3,0.03777,3.057,2.924,1.502,1.878,73.428,0.122,1e+05,78,2024-09-21 19:00:00,-11.2916443856194,0.0817899125041344,1.50206619563637,3.05741087892377,2.92388498817496,0.798762576671854,16.926148258918,102017.30043438,2,0.0377722225530082,0.4,0.5,0.02,1.502,6.487,10.04869664,3.563363816,0.8331579828039,0.8331579828039,78.5,1800,6.09733936392348e-07,6.09733936392348e-07,0.00109752108550623,0.00109752108550623,0.00109752108550623,0.665745550564335,0.51645148000895,2561.42150878906,6.40058252302246,0.0171472062356593,0.0171472062356593,8.55429945334285,8.06881995742276,0.049989478968234
160,"CRDS_1","Plot1",1.5,731.834716796875,6.72536594688733,0.115915681683523,6.49817263564963,6.95255925812503,-0.513847817866659,0.0302007806318198,-0.573040976670139,-0.454654659063178,-0.071730110369141,0.0270481248518676,-0.12474410259708,-0.0187161181412025,0.355445975095297,0.0178074472770248,0.320543597325534,0.390348352865061,41201,26.2618771389044,88.3,27.69,7.59795998588868,0.0806533,3.1,0.0365,3.339,3.049,1.886,1.878,72.93,0.122,1e+05,78,2024-09-21 19:30:00,-14.9979164203103,0.0806532553151041,1.88620906372922,3.33862408429541,3.04943476315829,0.794543732499433,15.7526311472472,101977.440176884,2,0.0365021060691843,0.4,0.5,0.02,1.886,NA,9.137985104,7.138988162,0.316539091364661,NA,79,1800,2.31654296283996e-07,NA,0.000416977733311194,NA,0,0.666162528297646,0.51645148000895,2561.42150878906,6.40058252302246,0.00651468412150539,0,8.55965728471415,8.06881995742276,0.0189923454818796
161,"CRDS_1","Plot1",1.5,731.834716796875,2.54841514140829,0.0716970625570044,2.40788978011321,2.68894050270337,-0.413500338823374,0.0195858637594568,-0.451888391038004,-0.375112286608745,-0.138194114035501,0.0184120541586437,-0.174281513861272,-0.10210671420973,0.210116103581663,0.0112482012703684,0.188069767357197,0.232162439806129,13846,17.6809042322692,52.5,23.35,2.6503165254122,0.0983616,6.3,0.03449,2.631,2.571,1.388,1.878,44.623,0.122,1e+05,74,2024-09-21 20:00:00,-13.4032117822369,0.0983616173139384,1.38764021969873,2.63097608702907,2.57094136743412,0.982954393305592,14.8806476665465,101968.453865337,2,0.0344851497566234,0.4,0.5,0.02,1.388,5.431,9.407528478,9.91741487,-0.200079800074579,-0.200079800074579,79.5,1800,-1.46425343824355e-07,-1.46425343824355e-07,-0.000263565618883839,-0.000263565618883839,-0.000263565618883839,0.665898962678762,0.516187914390066,2561.42150878906,6.40058252302246,-0.0041178379926485,-0.0041178379926485,8.55627067668105,8.06470211943012,-0.0120047880044747
162,"CRDS_1","Plot1",1.5,731.834716796875,5.90130471807442,0.108624390261424,5.68840224839782,6.11420718775102,-0.823034047284211,0.0368622135298677,-0.895283532684012,-0.750784561884409,-0.203103559571799,0.0310291404971209,-0.263920293528882,-0.142286825614717,0.411790079554817,0.0179699190967173,0.376569259015597,0.447010900094037,38121,23.0412607224365,75.9,26.26,5.95117348866925,0.0951702,5.6,0.04197,3.326,2.936,1.672,1.878,61.753,0.122,1e+05,77,2024-09-21 20:30:00,-13.5576440592161,0.0951701679162672,1.67210116904191,3.32571185576615,2.93598416470512,0.904305791006065,14.427601624567,101951.302148277,2,0.0419705663480344,0.4,0.5,0.02,1.672,8.436,9.240994045,9.174283825,0.0113043171276484,0.0113043171276484,80,1800,8.27289172369462e-09,8.27289172369462e-09,1.48912051026503e-05,1.48912051026503e-05,1.48912051026503e-05,0.665913853883865,0.516202805595169,2561.42150878906,6.40058252302246,0.000232653903751536,0.000232653903751536,8.55646201679225,8.06493477333387,0.000678259027658903
163,"CRDS_1","Plot1",1.5,731.834716796875,17.2225314726666,0.180579208710541,16.8685984433148,17.5764645020184,-1.30649986794945,0.0539238746437183,-1.41218999940657,-1.20080973649233,-0.320095982306723,0.0467357336861281,-0.411697445845233,-0.228494518768214,0.693934729114124,0.0271031333530084,0.640812920900127,0.747056537328122,98820,35.4564784456588,193.9,30.04,9.5223517654777,0.091955,5.2,0.2958,3.086,2.969,1.557,1.877,71.216,0.123,1e+05,78,2024-09-21 21:00:00,-13.0597520497812,0.0919549714286763,1.55659131629681,3.0856646370483,2.96878198954262,0.424831572593535,13.8062627127709,101986.054312529,2,NA,0.4,0.5,0.02,1.557,7.067,8.499424565,8.433326633,0.0795325286240649,NA,80.5,1800,5.82046655617319e-08,NA,0.000104768398011117,NA,0,0.666018622281876,0.516202805595169,2561.42150878906,6.40058252302246,0.00163685723345137,0,8.55780820716344,8.06493477333387,0.00477195171744389
164,"CRDS_1","Plot1",1.5,731.834716796875,27.3478494721975,0.228874169718308,26.8992589129232,27.7964400314719,-1.62816318871407,0.0667843535751126,-1.75905970079278,-1.49726667663536,0.0765523307333829,0.0544979795717405,-0.0302630393256296,0.183367700792395,0.708243977501618,0.0290704672444919,0.65126621904323,0.765221735960006,138708,44.8997072987859,269.5,38.32,11.2166067483715,0.0721421,3.2,0.4984,4.067,3.399,1.718,1.877,86.025,0.123,1e+05,79,2024-09-21 21:30:00,-10.3340179679744,0.0721421338071685,1.71811566523158,4.06749631987263,3.39901018779239,0.239177882023037,13.1332264865632,101961.463693539,2,NA,0.4,0.5,0.02,1.718,9.044,7.550291945,6.722016908,0.147760740120481,NA,81,1800,1.08136439399769e-07,NA,0.000194645590919585,NA,0,0.666213267872795,0.516202805595169,2561.42150878906,6.40058252302246,0.00304106056315121,0,8.56030924779463,8.06493477333387,0.00886564440722888
165,"CRDS_1","Plot1",1.5,731.834716796875,22.3831074756364,0.318220625749798,21.7593989608073,23.0068159904655,-2.18538453216736,0.064703942431888,-2.31220346397824,-2.05856560035648,-0.339256445943594,0.0504455403895596,-0.438129085019039,-0.240383806868149,0.718387113777794,0.0389124135207819,0.642119261597327,0.794654965958262,89685,36.6555878909517,261.6,24.34,5.85596618290829,0.071841,4,0.5986,3.476,2.928,1.403,1.877,27.891,0.123,1e+05,70,2024-09-21 22:00:00,-8.06444661751708,0.0718410093908411,1.40279534972669,3.47577107123745,2.92771027397211,0.205266776160179,12.3524472331083,101935.90305994,2,NA,0.4,0.5,0.02,1.403,5.559,6.768762842,5.677977079,0.215988951616898,NA,81.5,1800,1.58068213237806e-07,NA,0.000284522783828052,NA,0,0.666497790656623,0.516202805595169,2561.42150878906,6.40058252302246,0.00444526389285104,0,8.56396513868583,8.06493477333387,0.0129593370970139
166,"CRDS_1","Plot1",1.5,731.834716796875,4.75489993559204,0.114452788771746,4.53057387647921,4.97922599470487,-0.611172731933921,0.0246395256187267,-0.659465899271955,-0.562879564595887,-0.0367234627393444,0.0240042084218746,-0.0837714161810121,0.0103244907023233,0.268699422502334,0.0114938678499231,0.246171582801731,0.291227262202937,19196,24.6998124609294,107.2,9.83,2.53166140104852,0.0702221,4.2,0.1606,2.86,3.075,1.431,1.877,359.01,0.123,1e+05,60,2024-09-21 22:30:00,-7.26964289535687,0.0702221324358755,1.43123454703905,2.85980048472132,3.07530629505758,0.43158748970736,12.1111780870797,101908.369022127,2,NA,0.4,0.5,0.02,1.431,5.807,6.228615731,5.536323783,0.284217163113314,NA,82,1800,2.07999987075844e-07,NA,0.000374399976736519,NA,0,0.66687219063336,0.516202805595169,2561.42150878906,6.40058252302246,0.00584946722255087,0,8.56877587983703,8.06493477333387,0.0170530297867989
167,"CRDS_1","Plot1",1.5,731.834716796875,26.4603695283925,0.335851312356062,25.8021050845356,27.1186339722495,-0.714765347565687,0.0459234597564532,-0.80477476418669,-0.624755930944684,0.128444310424731,0.0448766928773482,0.0404865440196761,0.216402076829785,0.537654796702907,0.0235126537711637,0.491570284334331,0.583739309071483,76612,67.7781444160184,306.8,26.25,8.42459601283899,0.0347942,3.2,0.1991,4.019,4.118,2.083,1.877,277.525,0.123,1e+05,76,2024-09-21 23:00:00,-1.14034304256369,NA,2.08329284121985,4.01854501799567,4.11753367130214,0.19517229519585,11.6894124192387,101897.056712132,2,NA,0.4,0.5,0.02,2.083,NA,6.703531812,5.307482847,0.352445374609731,NA,82.5,1800,2.57931760913881e-07,NA,0.000464277169644986,NA,0,0.667336467803005,0.516202805595169,2561.42150878906,6.40058252302246,0.00725367055225071,0,8.57474147124824,8.06493477333387,0.0211467224765839
168,"CRDS_1","Plot1",1.5,731.834716796875,3.22183416514256,0.142821671511963,2.94190544457569,3.50176288570944,-0.705828901581532,0.039790147044624,-0.783817100679429,-0.627840702483634,0.0599218319824502,0.0143034664401183,0.0318872135812912,0.0879564503836091,0.0586626747914894,0.00618401871415376,0.046542074127117,0.0707832754558619,5609,90.8216259582813,368.6,25.15,1.13549391398229,0.0286344,NA,0.0691,6.513,3.949,1.509,1.877,325.959,0.123,1e+05,69,2024-09-21 23:30:00,-1.50271255619765,NA,1.50895370267578,NA,3.94912924523559,0.236363192224702,11.1041764621039,101885.991923271,2,0.0690975160209648,0.4,0.5,0.02,1.509,6.558,7.788573427,5.036445744,0.420673586106147,NA,83,1800,3.07863534751918e-07,NA,0.000554154362553453,NA,0,0.667890622165558,0.516202805595169,2561.42150878906,6.40058252302246,0.00865787388195054,0,8.58186191291944,8.06493477333387,0.0252404151663688
169,"CRDS_1","Plot1",1.5,731.834716796875,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.0172028,NA,0.009593,6.969,7.17,1.714,1.877,301.059,0.123,1e+05,75,2024-09-22,-1.06945374813993,NA,1.71376630880736,NA,NA,0.226912565877423,10.7070690397586,101869.517008756,2,0.009593392554638,0.4,0.5,0.02,1.714,8.99,9.49709175,4.782758687,0.488901797602564,NA,83.5,1800,3.57795308589956e-07,NA,0.00064403155546192,NA,0,0.66853465372102,0.516202805595169,2561.42150878906,6.40058252302246,0.0100620772116504,0,8.59013720485065,8.06493477333387,0.0293341078561538
170,"CRDS_1","Plot1",1.5,731.834716796875,25.7655310003212,0.463942259898654,24.8562098738039,26.6748521268384,-3.35571879429177,0.0931020870596767,-3.53819774049664,-3.1732398480869,-0.48860310542439,0.0712246537310697,-0.628202551227593,-0.349003659621187,0.409368114358718,0.0161190942810625,0.37777488770742,0.440961341010015,33339,124.484651609226,2654.4,54.8,-0.688246607363505,0.0431609,-6.2,0.4211,4.82,5.18,0.849,1.877,286.32,0.123,1e+05,76,2024-09-22 00:30:00,1.13531454183631,NA,0.849387203653465,NA,NA,0.16123230470009,10.3908808383447,101863.610500918,2,NA,0.4,0.5,0.02,0.684,2.851,8.716347717,5.207957816,0.55713000909898,NA,84,1800,4.07727082427993e-07,NA,0.000733908748370387,NA,0,0.669268562469391,0.516202805595169,2561.42150878906,6.40058252302246,0.0114662805413502,0,8.59956734704187,8.06493477333387,0.0334278005459388
171,"CRDS_1","Plot1",1.5,731.834716796875,54.6102945030899,0.656534538844121,53.3234948772277,55.897094128952,-2.22875978315607,0.0952356159122749,-2.41542041968621,-2.04209914662593,0.0589180365803724,0.0694923523721173,-0.077286119853127,0.195122193013872,0.544239254184044,0.0248315329653794,0.495569754806769,0.592908753561319,71390,183.742178176215,4982.1,113.48,2.73906662220127,0.0170622,7.5,0.3671,9.162,6.931,1.903,1.876,273.774,0.124,1e+05,76,2024-09-22 01:00:00,-0.0573423940849371,NA,1.90280959383334,NA,NA,0.0695938423762752,9.98890626697083,101836.497592412,2,NA,0.4,0.5,0.02,1.903,NA,8.348805498,5.260800024,0.625358220595397,NA,84.5,1800,4.5765885626603e-07,NA,0.000823785941278854,NA,0,0.670092348410669,0.516202805595169,2561.42150878906,6.40058252302246,0.01287048387105,0,8.61015233949308,8.06493477333387,0.0375214932357238
