"rn"	"Sensor"	"Source"	"SensorHeight"	"SourceArea"	"CE"	"CE_se"	"CE_lo"	"CE_hi"	"uCE"	"uCE_se"	"uCE_lo"	"uCE_hi"	"vCE"	"vCE_se"	"vCE_lo"	"vCE_hi"	"wCE"	"wCE_se"	"wCE_lo"	"wCE_hi"	"N_TD"	"TD_Time_avg"	"TD_Time_max"	"Max_Dist"	"UCE"	"Ustar"	"L"	"Zo"	"sUu"	"sVu"	"sWu"	"z_sWu"	"WD"	"d"	"N0"	"MaxFetch"	"Time"	"SH"	"UST"	"sigW"	"sigU"	"sigV"	"WS"	"airT"	"Pair"	"z_sonic"	"z0"	"kv"	"A"	"alpha"	"bw"	"C0"
"154"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.23163213171593	0.0290556843154312	1.17468334761679	1.28858091581508	-0.942493338875042	0.0281888271494956	-0.997743093584559	-0.887243584165525	0.410260521389462	0.0194628695512359	0.372113536311073	0.448407506467852	0.246566372316689	0.0104109161144018	0.226161104705818	0.26697163992756	15066	10.6230452674897	82	14.98	0.737771265691542	0.209645	-55.9	0.1017	3.487	3.423	1.428	1.879	138.189	0.121	1e+05	64	"21-Sep-2024 16:30:00"	14.8680863880445	0.209644967745001	1.42813140394003	3.48709349094946	3.42332908270715	1.52839039178438	20.9293110684287	101927.688860435	2	0.101718023867885	0.4	0.5	0.02	1.383	5.389
"155"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.49084819465922	0.0217580487258889	0.448202686611377	0.533493702707063	-0.283576839216691	0.0133018177048908	-0.309648238409299	-0.257505440024084	0.181020522586696	0.011089308782117	0.15928561368606	0.202755431487331	0.118757527417667	0.00753394256022826	0.10399109260856	0.133523962226773	5498	8.63659512550018	40.3	16.43	0.500676212302295	0.1626603	126	0.03119	3.416	3.255	1.631	1.879	125.716	0.121	1e+05	67	"21-Sep-2024 17:00:00"	-3.07703741576713	0.162660301596392	1.63060053527124	3.41587499610491	3.25477841444916	1.66653495076209	20.2879155982889	101977.368233618	2	0.0311895607326707	0.4	0.5	0.02	1.631	7.923
"156"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.80621450914585	0.0703026641011733	3.66842215168394	3.94400686660777	-0.925018783740429	0.0379921760290797	-0.99948298174893	-0.850554585731929	0.61004013695194	0.0293641800833308	0.552486704939813	0.667593568964067	0.454061255006951	0.0173073810229047	0.420139000948335	0.487983509065568	35385	16.4835551787481	70.3	24.37	3.52361393895937	0.1454983	184.5	0.06264	3.48	3.07	1.613	1.878	92.494	0.122	1e+05	74	"21-Sep-2024 17:30:00"	-1.50180772901192	0.145498307421117	1.61333259906179	3.48015922043864	3.07030773157476	1.23701684787081	19.9622233697759	101952.655009082	2	0.0626418504108094	0.4	0.5	0.02	1.613	7.707
"157"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.28055907034601	0.0790372980762076	4.12564693766114	4.43547120303087	-1.14979678627354	0.0462726433064937	-1.24049059836038	-1.0591029741867	0.560648044023515	0.0302072199378594	0.50144226425935	0.619853823787681	0.422067904847736	0.0167142689594668	0.389308143142788	0.454827666552683	34125	19.5322490842491	82.9	24.4	4.0104644732063	0.1230336	19.7	0.04248	4.313	3.361	1.635	1.878	88.233	0.122	1e+05	75	"21-Sep-2024 18:00:00"	-8.47212280007123	0.123033629404998	1.63543625979378	4.31349185404874	3.36141244253794	1.16546659407623	19.2140056211741	101988.80034154	2	0.0424800090782478	0.4	0.5	0.02	1.635	7.972
"158"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.07234088751847	0.123941586146391	5.8294169021898	6.31526487284714	-0.847478862656176	0.0545169963276712	-0.954331505323054	-0.740626219989297	0.237073751013784	0.028695271848804	0.180831370918957	0.293316131108611	0.443112353410023	0.0235946510393608	0.39686712740371	0.489357579416337	36174	23.1242549897717	76.1	24.59	5.62515377233796	0.1002633	9.7	0.04387	2.971	2.626	1.508	1.878	83.255	0.122	1e+05	75	"21-Sep-2024 18:30:00"	-9.25172794185089	0.100263256899605	1.50785057492425	2.97114925978314	2.62599862534728	0.941661871710745	18.3487375285046	102043.582525656	2	0.0438731037978598	0.4	0.5	0.02	1.508	6.548
"159"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.78562666072212	0.133802636555869	6.52337513780516	7.04787818363909	-0.69406554756917	0.0344411864388835	-0.76156984963046	-0.62656124550788	0.0946910477598504	0.0322100694377317	0.0315597075954187	0.157822387924282	0.358548682814737	0.0162310095895589	0.326736103534475	0.390361262095	32816	28.1426133593369	77.8	25.01	6.67888234316963	0.0817899	4.3	0.03777	3.057	2.924	1.502	1.878	73.428	0.122	1e+05	76	"21-Sep-2024 19:00:00"	-11.2916443856194	0.0817899125041344	1.50206619563637	3.05741087892377	2.92388498817496	0.798762576671854	16.926148258918	102017.30043438	2	0.0377722225530082	0.4	0.5	0.02	1.502	6.487
"160"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.08443095179964	0.110684226192196	5.8674912290187	6.30137067458058	-0.48478243699534	0.0288289742209245	-0.541286872096023	-0.428278001894657	0.0293130153148127	0.0258118755610004	-0.0212779434992846	0.07990397412891	0.339312153881811	0.0170964619424488	0.305803298628222	0.3728210091354	37189	25.1113124848746	74.6	25.13	6.85396089176908	0.0806533	3.1	0.0365	3.339	3.049	1.886	1.878	72.93	0.122	1e+05	76	"21-Sep-2024 19:30:00"	-14.9979164203103	0.0806532553151041	1.88620906372922	3.33862408429541	3.04943476315829	0.794543732499433	15.7526311472472	101977.440176884	2	0.0365021060691843	0.4	0.5	0.02	1.886	11.582
"161"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.18558426511361	0.105150899488451	4.97948979465509	5.39167873557213	-0.613949370789013	0.0289137876098887	-0.670620039089521	-0.557278702488506	-0.0968257013353843	0.0260255067836817	-0.147835374719933	-0.0458160279508355	0.34608922628233	0.0151628681234522	0.316370191145798	0.375808261418862	28709	22.2964262078094	59.2	24.03	5.62038830214992	0.0983616	6.3	0.03449	2.631	2.571	1.388	1.878	44.623	0.122	1e+05	74	"21-Sep-2024 20:00:00"	-13.4032117822369	0.0983616173139384	1.38764021969873	2.63097608702907	2.57094136743412	0.982954393305592	14.8806476665465	101968.453865337	2	0.0344851497566234	0.4	0.5	0.02	1.388	5.431
"162"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.06457998319282	0.116361596743948	6.83651268391798	7.29264728246767	-0.896707889773535	0.0395212743182939	-0.97416910163287	-0.819246677914199	0.00623483482559408	0.0337841200662595	-0.0599816252221626	0.0724512948733507	0.458334815720676	0.0191678802302504	0.420766006085343	0.49590362535601	45990	24.188203957382	81.7	26.02	7.21284300562682	0.0951702	5.6	0.04197	3.326	2.936	1.672	1.878	61.753	0.122	1e+05	75	"21-Sep-2024 20:30:00"	-13.5576440592161	0.0951701679162672	1.67210116904191	3.32571185576615	2.93598416470512	0.904305791006065	14.427601624567	101951.302148277	2	0.0419705663480344	0.4	0.5	0.02	1.672	8.436
"163"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	15.5334752083153	0.168942340812159	15.2023502970013	15.8646001196293	-1.12391482105665	0.0506938267586278	-1.22327409836347	-1.02455554374982	0.286598584796197	0.0430603647847462	0.202200799125922	0.370996370466471	0.629898825116326	0.0255119253183246	0.579895765090816	0.679901885141835	89391	34.9585819601526	193.9	27.85	8.64292454569534	0.091955	5.2	0.2958	3.086	2.969	1.557	1.877	71.216	0.123	1e+05	76	"21-Sep-2024 21:00:00"	-13.0597520497812	0.0919549714286763	1.55659131629681	3.0856646370483	2.96878198954262	0.424831572593535	13.8062627127709	101986.054312529	2	0.295802404349587	0.4	0.5	0.02	1.557	7.067
"164"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	19.0979154733064	0.190953688550833	18.7236485909931	19.4721823556197	-1.33124781378316	0.0563710821855926	-1.44173444194072	-1.2207611856256	0.785314015443891	0.0460206603004018	0.695114086951559	0.875513943936222	0.576018062716593	0.0246151481039443	0.527772675007879	0.624263450425307	96698	40.9715288837411	233.1	30.65	7.6386834702805	0.0721421	3.2	0.4984	4.067	3.399	1.718	1.877	86.025	0.123	1e+05	75	"21-Sep-2024 21:30:00"	-10.3340179679744	0.0721421338071685	1.71811566523158	4.06749631987263	3.39901018779239	0.239177882023037	13.1332264865632	101961.463693539	2	0.49843250777374	0.4	0.5	0.02	1.718	9.044
"165"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	28.4360677699028	0.340785367054039	27.7681326394884	29.1040029003172	-1.81532402766592	0.068792409152711	-1.95015630399325	-1.6804917513386	-0.061414835942618	0.057310010830088	-0.173741752701862	0.0509120808166257	0.724165257048688	0.0406359875542578	0.644519220949173	0.803811293148203	114155	44.5299540098988	299.3	27.24	8.4006119921358	0.071841	4	0.5986	3.476	2.928	1.403	1.877	27.891	0.123	1e+05	73	"21-Sep-2024 22:00:00"	-8.06444661751708	0.0718410093908411	1.40279534972669	3.47577107123745	2.92771027397211	0.205266776160179	12.3524472331083	101935.90305994	2	0.598632662796602	0.4	0.5	0.02	1.403	5.559
"166"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	9.3473717636832	0.159171992219339	9.03539661551174	9.65934691185466	-0.934000392061504	0.034035363388896	-1.00070928593329	-0.86729149818972	-0.0435039988442643	0.0330624237823767	-0.108305943046866	0.0212979453583376	0.401325893797447	0.0161057771141188	0.369758768629661	0.432893018965233	37628	32.0347640055278	134	15.91	5.2443081802559	0.0702221	4.2	0.1606	2.86	3.075	1.431	1.877	359.01	0.123	1e+05	66	"21-Sep-2024 22:30:00"	-7.26964289535687	0.0702221324358755	1.43123454703905	2.85980048472132	3.07530629505758	0.43158748970736	12.1111780870797	101908.369022127	2	0.160622444622182	0.4	0.5	0.02	1.431	5.807
"167"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	29.999935418061	0.355903702624642	29.3023685357662	30.6975023003558	-0.636499375303963	0.0474761293348162	-0.729552005212789	-0.543446745395137	-0.402336007784539	0.0460097512536113	-0.492514554679258	-0.312157460889821	0.548210714927563	0.0252078054640409	0.498803726078139	0.597617703776987	87012	77.4905702661702	317.6	33.64	9.72542131821701	0.0347942	3.2	0.1991	4.019	4.118	2.083	1.877	277.525	0.123	1e+05	81	"21-Sep-2024 23:00:00"	-1.14034304256369	0.0347941578851551	2.08329284121985	4.01854501799567	4.11753367130214	0.19517229519585	11.6894124192387	101897.056712132	2	0.199070597371908	0.4	0.5	0.02	2.083	15.229
"168"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.40842937574241	0.210237592262987	5.9963662791954	6.82049247228941	-1.10213926972382	0.0504049045324013	-1.20093226301874	-1.0033462764289	0.0717974199678176	0.0246200067828821	0.0235425093081093	0.120052330627526	0.105190444721907	0.0096572895332337	0.086262275946375	0.124118613497439	11188	98.9805774043618	421.2	30.5	2.56036681117553	0.0286344	1.4	0.0691	6.513	3.949	1.509	1.877	325.959	0.123	1e+05	76	"21-Sep-2024 23:30:00"	-1.50271255619765	0.0286344306246825	1.50895370267578	6.51287915764138	3.94912924523559	0.236363192224702	11.1041764621039	101885.991923271	2	0.0690975160209648	0.4	0.5	0.02	1.509	6.558
"169"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.000462962962962963	0.000462962962962963	-0.000444438753598076	0.001370364679524	7.33884259259255e-07	7.5456797907189e-07	-7.45059704399892e-07	2.2128282229184e-06	3.2407662037037e-05	3.2407841051824e-05	-3.11113080599618e-05	9.59266321340359e-05	1.66661018518518e-05	1.6665991098656e-05	-1.59990358393488e-05	4.93312395430525e-05	1	61.8	61.8	23.42	0.000457407407407407	0.0172028	0.4	0.009593	6.969	7.17	1.714	1.877	301.059	0.123	1e+05	81	"22-Sep-2024 00:00:00"	-1.06945374813993	0.0172028081121618	1.71376630880736	6.96944604776291	7.17000311214989	0.226912565877423	10.7070690397586	101869.517008756	2	0.009593392554638	0.4	0.5	0.02	1.714	8.99
"170"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	22.489104215411	0.415918475024586	21.6739091169276	23.3042993138944	-2.32666953366707	0.0731402261130604	-2.47002347779232	-2.18331558954181	-1.56355180796503	0.0703545149971598	-1.70144579254571	-1.42565782338434	0.320844829070057	0.0149717072467017	0.291500466902163	0.350189191237951	28922	137.557948966185	2654.4	70.29	0.00159841480999246	0.0431609	-6.2	0.4211	4.82	5.18	0.849	1.877	286.32	0.123	1e+05	82	"22-Sep-2024 00:30:00"	1.13531454183631	0.0431609175576428	0.849387203653465	4.82030555776215	5.18037836230734	0.16123230470009	10.3908808383447	101863.610500918	2	0.421126325491685	0.4	0.5	0.02	0.684	2.851
"171"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	49.140549453723	0.592525885037525	47.9792060025128	50.3018929049332	-1.40888799932654	0.0836298722136539	-1.57280152086783	-1.24497447778524	-1.44256427377405	0.0629444759034089	-1.56593467281687	-1.31919387473122	0.421032333806932	0.0191201928762789	0.383556990799198	0.458507676814665	64447	202.887023445622	4982.1	106.73	3.06136291895336	0.0170622	7.5	0.3671	9.162	6.931	1.903	1.876	273.774	0.124	1e+05	81	"22-Sep-2024 01:00:00"	-0.0573423940849371	0.0170621850984607	1.90280959383334	9.16154870182982	6.93086875702034	0.0695938423762752	9.98890626697083	101836.497592412	2	0.367076170131348	0.4	0.5	0.02	1.903	11.867
"172"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	28.0588102033641	0.505567833557012	27.0679034641475	29.0497169425807	-2.81935284606541	0.0682087631942152	-2.95304118348839	-2.68566450864243	2.17318134164899	0.120700474968292	1.93660989438892	2.40975278890907	0.406155654683483	0.017240428859552	0.372364626042046	0.43994668332492	34466	98.2750391690361	582.7	20.47	0.492446760464283	0.0455978	26.2	0.6252	2.983	7.668	0.679	1.876	121.026	0.124	1e+05	68	"22-Sep-2024 01:30:00"	-0.314228312755973	0.0455978405805647	0.679152350592417	2.98279382765085	7.66759509132418	0.125270332517358	9.5868933617606	101804.835037762	2	0.625227806653082	0.4	0.5	0.02	0.679	2.857
"173"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	8.53814338752821	0.302139455736977	7.94595376825086	9.13033300680556	-1.61757908412263	0.0697464398321479	-1.75428124885449	-1.48087691939078	0.516219174096459	0.0399809594056759	0.437856985116409	0.594581363076509	0.105204872841997	0.00885145945318215	0.0878561211179195	0.122553624566075	9468	129.432266582172	415.3	28.85	2.21319982605779	0.0345368	3.1	0.07539	4.505	4.174	0.8	1.876	101.067	0.124	1e+05	72	"22-Sep-2024 02:00:00"	-1.16605816456179	0.0345367715907572	0.7999270435331	4.50459450134018	4.17359286378866	0.277529649402816	9.79823651150973	101684.456466488	2	0.075388056494729	0.4	0.5	0.02	0.8	2.819
"174"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.42380794282975	0.14317685423449	1.14318306849271	1.7044328171668	-0.82128403547135	0.0824245089387542	-0.982835059810439	-0.659733011132261	-0.0330996448741762	0.0254393263852978	-0.0829604118833557	0.0167611221350034	0.0231286646867778	0.00464479352003108	0.0140249264823785	0.032232402891177	2009	81.6504230960677	213.5	21.58	0.506807307831479	0.0377632	4.7	0.000355	7.44	5.487	0.929	1.876	27.325	0.124	1e+05	73	"22-Sep-2024 02:30:00"	-0.986183953562195	0.0377631724099361	0.928778464992347	7.43996172640742	5.48696353628555	0.80931763560859	9.67976681166637	101710.882122228	2	0.000354986677828416	0.4	0.5	0.02	0.929	3.005
"175"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.06731561553413	0.0839338968700172	0.90280620940351	1.23182502166476	-0.227291717969504	0.023664569388926	-0.273673983081513	-0.180909452857495	-0.0437543091618467	0.0146096169091721	-0.0723889787190796	-0.0151196396046137	0.0738477154561944	0.00768343967690139	0.0587882681360612	0.0889071627763276	2684	24.4118479880775	85.9	17.82	0.628808317007839	0.0309143	19.7	6.721e-05	6.045	6.303	1.906	1.876	11.97	0.124	1e+05	69	"22-Sep-2024 03:00:00"	-0.130389569313596	0.0309143480691907	1.90606716161957	6.04472016960066	6.30270056118373	0.791159306090831	9.96291438526633	101665.110573846	2	6.7206841612214e-05	0.4	0.5	0.02	1.906	11.918
"176"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.41736368305846	0.138037013718985	7.14681283295172	7.68791453316521	-1.09965185857313	0.0384561977767259	-1.17502553350316	-1.02427818364311	-0.092793726481594	0.0237589316850649	-0.139360940534112	-0.0462265124290758	0.430232159814834	0.016245811681212	0.398390568616882	0.462073751012785	32349	29.293443383103	107.5	23.36	4.9226067401954	0.0736915	11.1	0.03446	3.318	2.563	1.464	1.876	35.861	0.124	1e+05	74	"22-Sep-2024 03:30:00"	-3.13932503894924	0.0736914826712808	1.46397483802509	3.31811758822832	2.56340317953247	0.736370283520719	10.2206802914517	101584.947574196	2	0.0344563253225832	0.4	0.5	0.02	1.464	6.113
"177"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	15.4130786322618	0.229642658589533	14.9629818442462	15.8631754202773	-1.22981890943204	0.0439871753325322	-1.3160332323834	-1.14360458648067	-0.0439860382825825	0.0334498186422331	-0.109547271648557	0.0215751950833919	0.580336573612087	0.0202153724002907	0.540714692199487	0.619958455024687	53504	46.1137541118421	179.7	25.68	7.04312869747045	0.0570909	12.1	0.06175	3.271	2.724	1.511	1.876	55.611	0.124	1e+05	75	"22-Sep-2024 04:00:00"	-1.33268794911788	0.0570908867933206	1.51106202916578	3.27088989668933	2.72364177578148	0.487214943404878	10.302537840925	101516.396544338	2	0.0617475096313917	0.4	0.5	0.02	1.511	6.579
"178"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	18.6533408989133	0.313576815020153	18.0387341960316	19.2679476017951	-1.2780065542719	0.04269020187347	-1.3616788251862	-1.1943342833576	0.352498175220969	0.0470897245869571	0.260202893868172	0.444793456573767	0.42203783326324	0.0203043901936565	0.38224147806987	0.46183418845661	39840	70.4482881526104	314.8	26.76	5.44865417051747	0.0369375	5.5	0.1023	3.496	4.34	1.426	1.875	320.401	0.125	1e+05	78	"22-Sep-2024 04:30:00"	-0.789993853386877	0.0369375116716817	1.42596059983315	3.49550319434264	4.3401304307888	0.268567637067458	10.1920171888989	101449.75828111	2	0.102334150570073	0.4	0.5	0.02	1.426	5.762
"179"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	20.1087826946005	0.460432708460281	19.2063402457623	21.0112251434388	-0.585360510586476	0.0414485993838018	-0.666599255883087	-0.504121765289865	0.143340981356573	0.0693167071924557	0.00748108731613925	0.279200875397006	0.374323748578372	0.0151270458849385	0.344674924588992	0.403972572567752	18136	148.282294883105	2768.8	40.44	1.26149142387286	0.0237449	-2.2	0.1566	6.003	7.856	1.351	1.875	0.241	0.125	1e+05	66	"22-Sep-2024 05:00:00"	0.518515980663659	0.0237448517029742	1.35077481120869	6.00251644281097	7.85591718903615	0.147383554507986	9.6279912475789	101408.160556711	2	0.156605229878963	0.4	0.5	0.02	0.885	2.917
"180"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.87301524064427	0.210124946679298	7.46117292805663	8.28485755323191	-1.93110045924862	0.0632239608114128	-2.05501864527564	-1.8071822732216	-9.63377515780709e-05	0.039743287794468	-0.0779926932951741	0.0778000177920179	0.215113470847	0.0121721158230197	0.191256273456307	0.238970668237694	17603	65.8727716866443	262.2	22.74	2.94864335705749	0.0455746	3.6	0.04528	5.301	4.144	1.239	1.875	359.056	0.125	1e+05	66	"22-Sep-2024 05:30:00"	-2.2751975661164	0.0455746128704711	1.23929203826559	5.30085986553896	4.14399212061863	0.424242639730359	9.43319108531311	101422.071733133	2	0.0452834931999732	0.4	0.5	0.02	1.239	4.335
"181"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	22.2725062861201	0.607875579038215	21.0810776233505	23.4639349488896	-4.23835626440346	0.167483355267453	-4.56662158198406	-3.91009094682287	-0.0349208578039741	0.0732987266548443	-0.178585461042797	0.108743745434849	0.150804661112953	0.0146708126253948	0.122050048704156	0.179559273521751	20570	307.65939718036	2155.9	40.88	0.0631059249022941	0.0354114	-33.5	0.1484	7.069	3.495	0.668	1.875	190.535	0.125	1e+05	60	"22-Sep-2024 06:00:00"	0.114845960994443	0.0354114181454932	0.668309660584666	7.06885782690535	3.49507861087272	0.224535819113178	8.90650136338851	101402.708598437	2	0.148421983526674	0.4	0.5	0.02	0.634	2.931
"182"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.4646456245476	0.514857532160807	6.45553119025867	8.47376005883653	-2.22753234328211	0.167934532347518	-2.55668196239366	-1.89838272417056	0.141310004320225	0.0378981856038171	0.067030026389888	0.215589982250563	0.0978450770796224	0.013414613682009	0.0715525991583768	0.124137555000868	5032	303.998449920509	4676	27.91	0.22179061803171	0.0237112	-4.1	0.003044	11.601	5.928	0.936	1.875	71.412	0.125	1e+05	76	"22-Sep-2024 06:30:00"	0.280811295966282	0.0237112327962184	0.936495019212388	11.6010288946673	5.92773463503626	0.380753837140473	8.44134641749072	101399.747456526	2	0.00304382746293296	0.4	0.5	0.02	0.702	2.833
"183"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	35.6507300289919	0.733191377951044	34.2136839407636	37.0877761172203	-4.96966363728698	0.147800939676153	-5.25935166224937	-4.67997561232459	0.0681922981441888	0.0804615067671408	-0.0895112660682082	0.225895862356586	0.228065507681435	0.0208886038361835	0.187124100929999	0.26900691443287	32487	269.188290700896	3113.3	49.73	-1.28109579255276	0.0391213	-29.6	0.4681	6.497	3.236	0.616	1.875	180.553	0.125	1e+05	55	"22-Sep-2024 07:00:00"	0.174623198070395	0.0391213136116998	0.616256125193682	6.49741198177165	3.2363223957844	0.135704703636601	7.87132188469609	101400.39685403	2	0.468106774976011	0.4	0.5	0.02	0.581	3.068
"184"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.22132430410638	0.349877061575644	6.53556956418679	7.90707904402598	-1.18131518821297	0.0643967752604919	-1.30753207614368	-1.05509830028226	-0.0317431609960024	0.026926673089579	-0.0845191092627681	0.0210327872707633	0.0878398576927379	0.00722863554855373	0.07367182087361	0.102007894511866	5861	153.164016379457	537.3	15.03	1.05636393965126	0.0156967	4.2	0.003088	6.691	5.392	1.252	1.875	0.456	0.125	1e+05	66	"22-Sep-2024 07:30:00"	-0.0802806219370552	0.015696721760517	1.25155311321914	6.69119737649261	5.39195505845451	0.25148844865366	7.87238465414258	101397.336788311	2	0.00308781335637777	0.4	0.5	0.02	1.252	4.418
"185"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	28.3938879050969	0.314515305079009	27.7774417732359	29.0103340369578	-1.89991629491107	0.0746918530017969	-2.04631140866529	-1.75352118115684	0.121302417090395	0.0414733220348438	0.0400152157016382	0.202589618479152	0.570602303285218	0.0208802786921037	0.529677213713844	0.611527392856591	80705	74.8775515767301	680.9	38.56	3.02050511856718	0.0762866	-260.5	0.5966	3.479	1.705	0.95	1.874	5.675	0.126	1e+05	68	"22-Sep-2024 08:00:00"	0.147430437437383	0.0762865835420459	0.950079854590399	3.47873134941568	1.70454620703576	0.218340134006525	8.77828200450699	101388.786350467	2	0.596593125688333	0.4	0.5	0.02	0.943	3.038
"187"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.29297531713077	0.124277889442378	7.04939218147588	7.53655845278566	-1.21036328984104	0.045352884076209	-1.29925438514241	-1.12147219453967	0.634698871630145	0.0371930342008846	0.561800981781674	0.707596761478617	0.558700927714235	0.0205341571478541	0.518454232114986	0.598947623313485	37058	30.2207755410438	161.1	28.67	3.17086070970992	0.1010362	-6.5	0.08824	3.36	3.587	1.472	1.874	75.021	0.126	1e+05	76	"22-Sep-2024 09:00:00"	13.8860359792468	0.101036165548451	1.47171428790249	3.36012778571563	3.58697692545186	0.771896461751782	11.4148833564834	101369.601453147	2	0.0882353617375673	0.4	0.5	0.02	1.196	4.075
"188"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.69213351332035	0.094846876787877	5.50623480069556	5.87803222594514	-0.890785438823511	0.0375130413472219	-0.964310538745203	-0.817260338901819	0.816007566871823	0.0342386919046203	0.748900151608579	0.883114982135066	0.570504499814332	0.0181142265770025	0.535000838387613	0.606008161241051	34696	24.8953049342864	132.4	24.93	2.4220076914187	0.1133289	-4.8	0.1139	3.102	3.481	1.67	1.874	89.813	0.126	1e+05	74	"22-Sep-2024 09:30:00"	26.8472519435927	0.113328896951427	1.67036576520023	3.10215325948975	3.48138790044512	0.793340072875175	12.8362688961771	101265.658870508	2	0.11394568289454	0.4	0.5	0.02	1.29	4.675
"189"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.96228755857618	0.0602505268435247	2.8441972665761	3.08037785057627	-1.01344374383501	0.0373321505403682	-1.08661429999882	-0.9402731876712	0.808679777104083	0.0328865598976027	0.744222523953879	0.873137030254287	0.449020186005078	0.0172224599476294	0.415264376210132	0.482775995800025	27687	14.4868819301477	64.5	22.41	2.71435487748924	0.1906596	-15.2	0.08255	2.746	3.006	1.347	1.874	98.971	0.126	1e+05	73	"22-Sep-2024 10:00:00"	40.2547747043137	0.190659592138355	1.34740222875891	2.74612178760443	3.00593704259106	1.48825515441544	14.3085206658593	101379.138507505	2	0.0825539300465589	0.4	0.5	0.02	1.213	4.175
"190"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.66736149236054	0.0417773829671385	1.58547833528207	1.74924464943901	-0.664939411155003	0.0285623785601142	-0.720921322037553	-0.608957500272453	0.687862867223309	0.0279781487821391	0.633026039524105	0.742699694922514	0.331648485346847	0.0138713187297242	0.304460871146002	0.358836099547692	18246	11.5440644524827	56.7	20.42	1.75351622842563	0.177358	-9.5	0.03903	3.44	3.802	1.737	1.874	107.395	0.126	1e+05	71	"22-Sep-2024 10:30:00"	51.9315204841352	0.177358027990417	1.73687870576692	3.44027735390823	3.80201085856442	1.71656279814511	15.7633631936283	101411.108741246	2	0.0390288103270191	0.4	0.5	0.02	1.488	6.347
"191"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.875835428708146	0.0288988763171341	0.819193986358144	0.932476871058148	-0.501982761253925	0.0225630572549007	-0.546206076123282	-0.457759446384567	0.459424109536713	0.0217047730995314	0.416883021061655	0.501965198011772	0.23389718725279	0.0108020998628557	0.212725204303469	0.255069170202111	11214	8.03732833957553	31.4	18.8	1.25722886403646	0.2308781	-15.9	0.03554	3.079	3.233	1.524	1.874	113.527	0.126	1e+05	69	"22-Sep-2024 11:00:00"	68.587676627525	0.230878066714381	1.52358005341405	3.07921596951503	3.23337028463257	2.28856596863616	15.5411991312697	101422.038665575	2	0.0355398771956414	0.4	0.5	0.02	1.378	5.348
"192"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.727043688707386	0.0318931696956925	0.664533468141947	0.789553909272825	-0.432287190572019	0.0272300688818722	-0.485657790862269	-0.378916590281769	0.565657499620993	0.0336889384640166	0.499627594343638	0.631687404898347	0.173503513565837	0.0114922635950818	0.150978818185003	0.196028208946671	8384	9.30038167938931	40.1	16.55	0.760811190939891	0.1618953	-5.8	0.01527	4.416	5.646	2.152	1.873	126.56	0.127	1e+05	67	"22-Sep-2024 11:30:00"	64.9272965398462	0.16189529749138	2.15153327033646	4.41571919146479	5.64635415049069	1.94669355629086	15.1711477450549	101419.472897994	2	0.0152686183643773	0.4	0.5	0.02	1.717	9.031
