"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat","cum.emis"
89,29.2923144593333,"2",21.234082914,2024-09-21 23:00:00,3.70833333333333,"0-bp","No acid",-8.05823154533334,2024-09-22 04:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,-3.43545387241127e-10,-0.0285225965424991,3.16998851024093,3.16998851024093
89,29.2923144593333,"6",27.354913142,2024-09-21 23:00:00,3.70833333333333,"0-bp","No acid",-1.93740131733333,2024-09-22 04:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,-8.25969422770188e-11,-0.00685754880637636,4.93865622641422,4.93865622641422
91,36.3392448873333,"14",56.152090384,2024-09-22 03:00:00,3.79166666666667,"0-bp","No acid",19.8128454966667,2024-09-22 08:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,8.50030747155777e-10,0.0705731613646327,9.72960834592269,9.72960834592269
91,36.3392448873333,"2",19.513175935,2024-09-22 01:00:00,3.79166666666667,"0-bp","No acid",-16.8260689523333,2024-09-22 06:00:00,2024-09-22,1,11,284.15,2280,0.38465,-7.21634985276591e-10,-0.0599132001197553,3.08155271357868,3.08155271357868
91,36.3392448873333,"6",27.139715548,2024-09-22 02:00:00,3.79166666666667,"0-bp","No acid",-9.19952933933333,2024-09-22 07:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,-3.94826516151979e-10,-0.0327801735745013,4.89901850403335,4.89901850403335
94,69.8679891436667,"14",109.80753616,2024-09-22 06:00:00,3.91666666666667,"0-bp","No acid",39.9395470163333,2024-09-22 11:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,1.72262362569517e-09,0.14301952666241,10.0499973779633,10.0499973779633
94,69.8679891436667,"2",85.799292347,2024-09-22 04:00:00,3.91666666666667,"0-bp","No acid",15.9313032033333,2024-09-22 09:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,6.83741603457813e-10,0.0567671306879184,3.07683360943092,3.07683360943092
94,69.8679891436667,"6",89.394200259,2024-09-22 04:00:00,3.91666666666667,"0-bp","No acid",19.5262111153333,2024-09-22 09:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,8.38028297312197e-10,0.0695766670232031,4.9542132442064,4.9542132442064
96,82.3232452366667,"14",131.83439843,2024-09-22 08:00:00,4,"0-bp","No acid",49.5111531933333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,2.11672564986582e-09,0.17573954983685,10.3687564544625,10.3687564544625
96,82.3232452366667,"2",82.459228265,2024-09-22 06:00:00,4,"0-bp","No acid",0.135983028333328,2024-09-22 11:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,5.86505343199739e-12,0.000486941635527321,3.13408768175437,3.13408768175437
96,82.3232452366667,"6",83.078985058,2024-09-22 07:00:00,4,"0-bp","No acid",0.755739821333336,2024-09-22 12:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,3.25495646531623e-11,0.00270240304401035,5.02649231427361,5.02649231427361
99,71.6224964273333,"14",110.96562861,2024-09-22 11:00:00,4.125,"0-bp","No acid",39.3431321826667,2024-09-22 16:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,1.66046419429647e-09,0.137858786774926,10.8391539593802,10.8391539593802
99,71.6224964273333,"2",74.065337732,2024-09-22 09:00:00,4.125,"0-bp","No acid",2.44284130466667,2024-09-22 14:00:00,2024-09-22,9,14.5,287.65,2280,0.38465,1.03493590040105e-10,0.00859247721867045,3.14770681003567,3.14770681003567
99,71.6224964273333,"6",70.058537237,2024-09-22 10:00:00,4.125,"0-bp","No acid",-1.56395919033334,2024-09-22 15:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,-6.60063928014737e-11,-0.00548013095510068,5.02232572240698,5.02232572240698
101,41.9963138923333,"14",62.591984761,2024-09-22 13:00:00,4.20833333333333,"0-bp","No acid",20.5956708686667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,8.57942963031036e-10,0.0712300671172596,11.0482428132724,11.0482428132724
101,41.9963138923333,"2",53.648892403,2024-09-22 12:00:00,4.20833333333333,"0-bp","No acid",11.6525785106667,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,4.86903204628406e-10,0.0404247711558368,3.19672405841017,3.19672405841017
101,41.9963138923333,"6",40.596487959,2024-09-22 12:00:00,4.20833333333333,"0-bp","No acid",-1.39982593333333,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,-5.84917520390906e-11,-0.00485623357621713,5.01198935787566,5.01198935787566
104,29.8830649266667,"14",44.202344929,2024-09-22 16:00:00,4.33333333333333,"0-bp","No acid",14.3192800023333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,5.98126291283052e-10,0.0496589839983899,11.2295763899458,11.2295763899458
104,29.8830649266667,"2",24.054605184,2024-09-22 14:00:00,4.33333333333333,"0-bp","No acid",-5.82845974266667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,-2.42710099699494e-10,-0.0201508228828568,3.22713498081964,3.22713498081964
104,29.8830649266667,"6",23.577406152,2024-09-22 15:00:00,4.33333333333333,"0-bp","No acid",-6.30565877466667,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,-2.62671490892319e-10,-0.0218081023241328,4.97199285402513,4.97199285402513
106,33.614621523,"14",42.273395378,2024-09-22 18:00:00,4.41666666666667,"0-bp","No acid",8.658773855,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,3.65567359020314e-10,0.0303509541320807,11.3095863280763,11.3095863280763
106,33.614621523,"2",19.549744078,2024-09-22 17:00:00,4.41666666666667,"0-bp","No acid",-14.064877445,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-5.90129258522837e-10,-0.0489950363878907,3.1579891215489,3.1579891215489
106,33.614621523,"6",21.678405111,2024-09-22 17:00:00,4.41666666666667,"0-bp","No acid",-11.936216412,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-5.0081563585083e-10,-0.0415798402600072,4.90860491144099,4.90860491144099
109,28.9605600923333,"14",39.810342188,2024-09-22 21:00:00,4.54166666666667,"0-bp","No acid",10.8497820956667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,4.64018109848163e-10,0.0385247534303897,11.41289988942,11.41289988942
109,28.9605600923333,"2",19.740057814,2024-09-22 19:00:00,4.54166666666667,"0-bp","No acid",-9.22050227833333,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,-3.91452980634747e-10,-0.0325000883337926,3.03574643446637,3.03574643446637
109,28.9605600923333,"6",25.221060701,2024-09-22 20:00:00,4.54166666666667,"0-bp","No acid",-3.73949939133334,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,-1.59425521500131e-10,-0.0132361836229055,4.82638087561662,4.82638087561662
111,26.4689973303333,"14",36.461073586,2024-09-22 23:00:00,4.625,"0-bp","No acid",9.99207625566666,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,4.28237882693712e-10,0.03555412707001,11.4869787699204,11.4869787699204
111,26.4689973303333,"2",18.201427877,2024-09-22 22:00:00,4.625,"0-bp","No acid",-8.26756945333333,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,-3.53583317798275e-10,-0.0293559881525637,2.97389035798001,2.97389035798001
111,26.4689973303333,"6",23.356226704,2024-09-22 22:00:00,4.625,"0-bp","No acid",-3.11277062633333,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,-1.33125433274734e-10,-0.0110526386435674,4.80209205335015,4.80209205335015
114,27.6906209786667,"14",45.112704019,2024-09-23 02:00:00,4.75,"0-bp","No acid",17.4220830403333,2024-09-23 07:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,7.52226631270326e-10,0.0624530484444771,11.6339895331921,11.6339895331921
114,27.6906209786667,"2",18.006844626,2024-09-23,4.75,"0-bp","No acid",-9.68377635266667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,-4.16049054038442e-10,-0.0345421587683779,2.8780431375986,2.8780431375986
114,27.6906209786667,"6",24.330527744,2024-09-23 01:00:00,4.75,"0-bp","No acid",-3.36009323466667,2024-09-23 06:00:00,2024-09-23,1,9.6,282.75,2280,0.38465,-1.44820916163272e-10,-0.0120236472851864,4.76747762445702,4.76747762445702
116,35.8954669886667,"14",62.973593276,2024-09-23 04:00:00,4.83333333333333,"0-bp","No acid",27.0781262873333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,1.17580726375706e-09,0.0976205108303302,11.7940630924669,11.7940630924669
116,35.8954669886667,"2",26.318350048,2024-09-23 03:00:00,4.83333333333333,"0-bp","No acid",-9.57711694066667,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,-4.14977772549636e-10,-0.0344532164311396,2.80904776239909,2.80904776239909
116,35.8954669886667,"6",37.030755469,2024-09-23 03:00:00,4.83333333333333,"0-bp","No acid",1.13528848033333,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,4.91922034249685e-11,0.00408414556980245,4.75953812274164,4.75953812274164
119,60.2984746513333,"14",82.655151412,2024-09-23 07:00:00,4.95833333333333,"0-bp","No acid",22.3566767606667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,9.57819965540852e-10,0.0795222798852401,12.0597772785403,12.0597772785403
119,60.2984746513333,"2",45.427250548,2024-09-23 05:00:00,4.95833333333333,"0-bp","No acid",-14.8712241033333,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,-6.44372152049565e-10,-0.0534985116922314,2.67712017021403,2.67712017021403
119,60.2984746513333,"6",60.975078185,2024-09-23 06:00:00,4.95833333333333,"0-bp","No acid",0.676603533666665,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,2.91617930758503e-11,0.00242113586515577,4.76929604489407,4.76929604489407
122,63.3797920303333,"14",82.934387866,2024-09-23 09:00:00,5.08333333333333,"0-bp","No acid",19.5545958356667,2024-09-23 14:00:00,2024-09-23,9,12.4,285.55,2280,0.38465,8.34544031763561e-10,0.069287388505192,12.282991781126,12.282991781126
122,63.3797920303333,"2",140.67287203,2024-09-23 08:00:00,5.08333333333333,"0-bp","No acid",77.2930799996667,2024-09-23 13:00:00,2024-09-23,8,12,285.15,2280,0.38465,3.30331366247994e-09,0.274255124206078,3.0082550889848,3.0082550889848
122,63.3797920303333,"6",190.69706053,2024-09-23 08:00:00,5.08333333333333,"0-bp","No acid",127.317268499667,2024-09-23 13:00:00,2024-09-23,8,12,285.15,2280,0.38465,5.44122284305904e-09,0.451753420695685,5.45055787973534,5.45055787973534
124,44.1623781996667,"14",63.026925241,2024-09-23 12:00:00,5.16666666666667,"0-bp","No acid",18.8645470413333,2024-09-23 17:00:00,2024-09-23,12,15.2,288.35,2280,0.38465,7.97276571031451e-10,0.0661932856992668,12.4184724553304,12.4184724553304
124,44.1623781996667,"2",63.587961302,2024-09-23 10:00:00,5.16666666666667,"0-bp","No acid",19.4255831023333,2024-09-23 15:00:00,2024-09-23,10,12.7,285.85,2280,0.38465,8.28167995884976e-10,0.0687580229376149,3.35126823612849,3.35126823612849
124,44.1623781996667,"6",48.80969955,2024-09-23 11:00:00,5.16666666666667,"0-bp","No acid",4.64732135033333,2024-09-23 16:00:00,2024-09-23,11,13.5,286.65,2280,0.38465,1.97575611028127e-10,0.0164035660185932,5.91871486644961,5.91871486644961
127,32.1301352516667,"14",47.030177901,2024-09-23 14:00:00,5.29166666666667,"0-bp","No acid",14.9000426493333,2024-09-23 19:00:00,2024-09-23,14,18.4,291.55,2280,0.38465,6.22812100402444e-10,0.051708504673058,12.5953251408889,12.5953251408889
127,32.1301352516667,"2",34.70199438,2024-09-23 13:00:00,5.29166666666667,"0-bp","No acid",2.57185912833334,2024-09-23 18:00:00,2024-09-23,13,17.5,290.65,2280,0.38465,1.07834921229174e-10,0.00895291296475221,3.46783463998204,3.46783463998204
127,32.1301352516667,"6",30.754648543,2024-09-23 13:00:00,5.29166666666667,"0-bp","No acid",-1.37548670866667,2024-09-23 18:00:00,2024-09-23,13,17.5,290.65,2280,0.38465,-5.76724826203707e-11,-0.00478821435093394,5.9361378939511,5.9361378939511
129,29.098027068,"14",43.920217484,2024-09-23 17:00:00,5.375,"0-bp","No acid",14.822190416,2024-09-23 22:00:00,2024-09-23,17,17.3,290.45,2280,0.38465,6.21904333975402e-10,0.0516331380504371,12.6986667836124,12.6986667836124
129,29.098027068,"2",28.06646993,2024-09-23 15:00:00,5.375,"0-bp","No acid",-1.031557138,2024-09-23 20:00:00,2024-09-23,15,18.3,291.45,2280,0.38465,-4.31332124901335e-11,-0.0035811024194438,3.47320645052735,3.47320645052735
129,29.098027068,"6",26.273919026,2024-09-23 16:00:00,5.375,"0-bp","No acid",-2.824108042,2024-09-23 21:00:00,2024-09-23,16,18.1,291.25,2280,0.38465,-1.18167473318626e-10,-0.00981076530522019,5.92153891429495,5.92153891429495
132,28.0142294013333,"14",43.253595511,2024-09-23 20:00:00,5.5,"0-bp","No acid",15.2393661096667,2024-09-24 01:00:00,2024-09-23,20,15,288.15,2280,0.38465,6.44511772823165e-10,0.0535101036016042,12.8563816460905,12.8563816460905
132,28.0142294013333,"2",26.293934754,2024-09-23 18:00:00,5.5,"0-bp","No acid",-1.72029464733334,2024-09-23 23:00:00,2024-09-23,18,16.1,289.25,2280,0.38465,-7.24789755813992e-11,-0.00601751225630896,3.45880852851372,3.45880852851372
132,28.0142294013333,"6",24.696505907,2024-09-23 18:00:00,5.5,"0-bp","No acid",-3.31772349433334,2024-09-23 23:00:00,2024-09-23,18,16.1,289.25,2280,0.38465,-1.39781403438283e-10,-0.0116052455439202,5.88941489802124,5.88941489802124
134,27.071605011,"14",42.723929349,2024-09-23 22:00:00,5.58333333333333,"0-bp","No acid",15.652324338,2024-09-24 03:00:00,2024-09-23,22,15,288.15,2280,0.38465,6.61976832585474e-10,0.0549601270095487,12.9648518767016,12.9648518767016
134,27.071605011,"2",24.924998413,2024-09-23 20:00:00,5.58333333333333,"0-bp","No acid",-2.146606598,2024-09-24 01:00:00,2024-09-23,20,15,288.15,2280,0.38465,-9.07854837317209e-11,-0.00753739628172629,3.44525361997569,3.44525361997569
134,27.071605011,"6",22.947791083,2024-09-23 21:00:00,5.58333333333333,"0-bp","No acid",-4.123813928,2024-09-24 02:00:00,2024-09-23,21,15,288.15,2280,0.38465,-1.7440663912144e-10,-0.0144799796089317,5.86332967286839,5.86332967286839
0,151.518024471333,"10",329.32607484,2024-09-18 07:00:00,0,"1.5","Low acid",177.808050368667,2024-09-18 12:00:00,2024-09-18,7,9.2,282.35,2280,0.38465,7.67443132121626e-09,0.637163869455572,0,0
0,151.518024471333,"15",183.93262699,2024-09-18 08:00:00,0,"1.5","Low acid",32.4146025186667,2024-09-18 13:00:00,2024-09-18,8,10.7,283.85,2280,0.38465,1.39166395181639e-09,0.115541849474866,0,0
0,151.518024471333,"3",288.1025513,2024-09-18 06:00:00,0,"1.5","Low acid",136.584526828667,2024-09-18 11:00:00,2024-09-18,6,8.2,281.35,2280,0.38465,5.91612251324696e-09,0.491181607462252,0,0
3,115.906389603333,"10",152.95363819,2024-09-18 10:00:00,0.125,"1.5","Low acid",37.0472485866667,2024-09-18 15:00:00,2024-09-18,10,15.4,288.55,2280,0.38465,1.56465090909933e-09,0.129903961070423,1.15060174578899,1.15060174578899
3,115.906389603333,"15",163.61769222,2024-09-18 11:00:00,0.125,"1.5","Low acid",47.7113026166667,2024-09-18 16:00:00,2024-09-18,11,17.7,290.85,2280,0.38465,1.99910120844268e-09,0.16597386934499,0.422273578229784,0.422273578229784
3,115.906389603333,"3",149.1199882,2024-09-18 09:00:00,0.125,"1.5","Low acid",33.2135985966667,2024-09-18 14:00:00,2024-09-18,9,12.8,285.95,2280,0.38465,1.41549522211144e-09,0.117520422708463,0.913053045256072,0.913053045256072
5,67.7758860843333,"10",102.0316642,2024-09-18 12:00:00,0.208333333333333,"1.5","Low acid",34.2557781156667,2024-09-18 17:00:00,2024-09-18,12,18.8,291.95,2280,0.38465,1.42990746448742e-09,0.118716988256508,1.39922269511592,1.39922269511592
5,67.7758860843333,"15",87.340030217,2024-09-18 13:00:00,0.208333333333333,"1.5","Low acid",19.5641441326667,2024-09-18 18:00:00,2024-09-18,13,19.7,292.85,2280,0.38465,8.14138328671709e-10,0.067593220403769,0.655840667978543,0.655840667978543
5,67.7758860843333,"3",95.377343075,2024-09-18 11:00:00,0.208333333333333,"1.5","Low acid",27.6014569906667,2024-09-18 16:00:00,2024-09-18,11,17.7,290.85,2280,0.38465,1.15649967614897e-09,0.096017512938328,1.12659098090286,1.12659098090286
8,46.730156557,"10",61.601086347,2024-09-18 15:00:00,0.333333333333333,"1.5","Low acid",14.87092979,2024-09-18 20:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,6.18413516754519e-10,0.0513433155847814,1.65431315087786,1.65431315087786
8,46.730156557,"15",60.109705377,2024-09-18 16:00:00,0.333333333333333,"1.5","Low acid",13.37954882,2024-09-18 21:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,5.5696402030047e-10,0.0462415175103733,0.826592774849757,0.826592774849757
8,46.730156557,"3",51.216285139,2024-09-18 14:00:00,0.333333333333333,"1.5","Low acid",4.486128582,2024-09-18 19:00:00,2024-09-18,14,20,293.15,2280,0.38465,1.86493798474419e-10,0.0154835068934589,1.29384251065054,1.29384251065054
10,56.1161316126667,"10",51.591576913,2024-09-18 17:00:00,0.416666666666667,"1.5","Low acid",-4.52455469966667,2024-09-18 22:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,-1.88993798695042e-10,-0.0156910675253207,1.68996539893732,1.68996539893732
10,56.1161316126667,"15",49.318728083,2024-09-18 18:00:00,0.416666666666667,"1.5","Low acid",-6.79740352966666,2024-09-18 23:00:00,2024-09-18,18,17,290.15,2280,0.38465,-2.85497989177595e-10,-0.0237032551198012,0.849131037240329,0.849131037240329
10,56.1161316126667,"3",39.114467916,2024-09-18 17:00:00,0.416666666666667,"1.5","Low acid",-17.0016636966667,2024-09-18 22:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,-7.10171325015774e-10,-0.0589614383768736,1.25036457916713,1.25036457916713
13,37.742122736,"10",48.384655103,2024-09-18 20:00:00,0.541666666666667,"1.5","Low acid",10.642532367,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,4.51353021558704e-10,0.0374732440320061,1.72263866369735,1.72263866369735
13,37.742122736,"15",46.702463224,2024-09-18 21:00:00,0.541666666666667,"1.5","Low acid",8.960340488,2024-09-19 02:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,3.8093874158491e-10,0.0316271515705363,0.861016881916431,0.861016881916431
13,37.742122736,"3",33.344414478,2024-09-18 19:00:00,0.541666666666667,"1.5","Low acid",-4.397708258,2024-09-19,2024-09-18,19,15.3,288.45,2280,0.38465,-1.85796893236679e-10,-0.0154256468619677,1.13878395130887,1.13878395130887
15,34.7120482876667,"10",48.454371093,2024-09-18 23:00:00,0.625,"1.5","Low acid",13.7423228053333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,5.87518675987976e-10,0.0487782947428327,1.80889020247219,1.80889020247219
15,34.7120482876667,"15",44.698578982,2024-09-18 23:00:00,0.625,"1.5","Low acid",9.98653069433333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,4.26949168227292e-10,0.0354471325238762,0.928091166010844,0.928091166010844
15,34.7120482876667,"3",34.66672562,2024-09-18 22:00:00,0.625,"1.5","Low acid",-0.0453226676666674,2024-09-19 03:00:00,2024-09-18,22,12.9,286.05,2280,0.38465,-1.93088357452143e-12,-0.000160310151764483,1.12319799429513,1.12319799429513
18,35.077111938,"10",49.180481998,2024-09-19 01:00:00,0.75,"1.5","Low acid",14.10337006,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,6.05290147071313e-10,0.0502537577194929,1.95743828116567,1.95743828116567
18,35.077111938,"15",49.613913292,2024-09-19 02:00:00,0.75,"1.5","Low acid",14.536801354,2024-09-19 07:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,6.25213309703976e-10,0.0519078632634082,1.05912365969177,1.05912365969177
18,35.077111938,"3",33.503576565,2024-09-19,0.75,"1.5","Low acid",-1.573535373,2024-09-19 05:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,-6.72018469750518e-11,-0.00557938263579369,1.1145884551138,1.1145884551138
20,63.673471939,"10",98.720917321,2024-09-19 04:00:00,0.833333333333333,"1.5","Low acid",35.047445382,2024-09-19 09:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,1.51002021211432e-09,0.125368288676587,2.13306032756175,2.13306032756175
20,63.673471939,"15",117.68611779,2024-09-19 04:00:00,0.833333333333333,"1.5","Low acid",54.012645851,2024-09-19 09:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,2.3271364305106e-09,0.193208746127676,1.30424026908286,1.30424026908286
20,63.673471939,"3",42.484546369,2024-09-19 03:00:00,0.833333333333333,"1.5","Low acid",-21.18892557,2024-09-19 08:00:00,2024-09-19,3,9.5,282.65,2280,0.38465,-9.13571455515229e-10,-0.0758485807294958,1.03316049174851,1.03316049174851
23,100.360761508333,"10",146.05110817,2024-09-19 06:00:00,0.958333333333333,"1.5","Low acid",45.6903466616667,2024-09-19 11:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,1.96509618328122e-09,0.163150627790543,2.56583870226245,2.56583870226245
23,100.360761508333,"15",174.37525639,2024-09-19 07:00:00,0.958333333333333,"1.5","Low acid",74.0144948816667,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,3.17321049664025e-09,0.263453407035756,1.989233498828,1.989233498828
23,100.360761508333,"3",101.29543044,2024-09-19 05:00:00,0.958333333333333,"1.5","Low acid",0.934668931666678,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,4.02275716480109e-11,0.00333986378107111,0.92439741632587,0.92439741632587
25,115.501356475667,"10",180.46460781,2024-09-19 09:00:00,1.04166666666667,"1.5","Low acid",64.9632513343333,2024-09-19 14:00:00,2024-09-19,9,14.6,287.75,2280,0.38465,2.75128130016422e-09,0.228423053878547,2.95741238393154,2.95741238393154
